Node Number = 1528
     278851.230701      460486.535802     171.5252
     248299.882225      527162.970974    1030.4609
     256324.723215      531507.993749    1572.2458
     265789.825592      450032.276304      25.0251
     281435.315289      523812.412751     282.2471
     266171.720007      449645.664165      27.8935
     270519.469980      485277.643851     164.6409
     272624.563753      509976.673575     237.1070
     267310.611098      449934.623200      33.0509
     298336.949279      484674.600663     384.3372
     260767.061544      458204.031845      41.3961
     264662.271640      450029.630759      27.3334
     271998.320274      451845.367974      14.2103
     309951.804943      490924.399730     303.8589
     244910.792536      449698.699576     121.5467
     266098.497286      451053.586524      24.7505
     265111.038523      449648.310027      27.6694
     267113.725050      449643.314332      31.9687
     244216.182797      463446.905936     374.1501
     279871.953815      473303.248413      46.1741
     265614.528920      449647.054075      25.5799
     290023.911519      511051.155854     620.6633
     266832.602102      474082.659833     143.8006
     235476.960160      470234.373668     946.9561
     313327.505378      463279.616331     319.5279
     283871.675933      513130.603556     423.7979
     275721.602416      468229.059198     130.9527
     276653.604306      526684.823483     275.2227
     252406.866978      513695.597899     249.9093
     282979.490194      527306.416717     278.3255
     247878.386398      488288.016157     589.3940
     270852.490063      451530.022878      16.7991
     266225.952978      506023.187628     253.5621
     243244.512998      526944.390287    1439.4414
     317924.337634      490498.036024     145.6810
     264123.161509      450133.876177      29.3130
     260326.962016      451443.161886      34.2425
     265382.669658      450000.397928      23.0778
     243378.482790      522553.265298    1288.1093
     315733.016666      520523.734192     253.3782
     259312.009466      487726.531551     168.2147
     282963.597470      510981.741715     378.3325
     309607.421985      483644.091488     275.6035
     241929.310903      463724.977554     552.1463
     299098.335236      458683.975575     437.9172
     264785.530468      519449.802156     264.6208
     255773.316193      450942.455238      31.0175
     244357.589821      474107.304077     360.2391
     281130.332082      455745.665409     326.7092
     244907.032609      467426.137170     224.5894
     304583.526934      524189.741026     448.6396
     265583.350120      450862.124539      20.8146
     259274.238754      473956.144326     107.2392
     250760.372684      502009.909463     587.5935
     260783.968047      450469.516511      33.9162
     265780.540430      450719.635290      22.2201
     251729.004975      497954.765207     463.5745
     305184.503424      454418.217374     404.3512
     262972.558600      480776.343310     181.3481
     255040.823614      506581.444361     263.8512
     261237.402059      449657.972790      33.4065
     283645.729211      497470.034881     327.6982
     279525.324117      495042.771333     216.2494
     258634.462207      455721.204909      24.7024
     248737.860868      522513.071510     993.8123
     242874.354639      485691.020097     957.9921
     235486.395211      473162.731077    1007.3716
     243903.741812      508499.593222     966.2410
     297854.759329      513033.854847     555.7463
     235873.782853      457183.315483     914.7451
     235538.969946      466378.929081     982.4465
     265640.906785      449821.068167      25.1104
     306135.844232      478007.552278     301.0178
     283534.775881      529355.562612     232.9161
     265465.910071      450531.833851      21.1191
     286050.155349      491561.504455     358.5440
     263015.042861      497156.123563     196.8589
     256936.015779      498831.851247     267.0285
     265234.913167      451698.989701      21.5496
     294207.522890      514953.720240     636.2340
     302458.042346      501254.389983     367.1800
     313511.211338      480049.751425     206.5206
     312822.414156      530626.514068     443.8461
     286936.661154      502861.924085     422.8940
     250895.601970      464504.810299      16.8313
     280420.648124      510624.855139     292.1353
     315928.550293      491905.405088     182.9032
     288265.450757      453753.246200     544.5646
     279113.663056      502399.712509     222.1650
     265910.580076      449964.186137      25.7520
     252287.952346      461922.219519      12.4250
     265700.426262      450316.570432      23.5990
     290545.525387      461382.623505     381.8270
     267911.778733      485422.895585     161.9454
     291269.256459      523778.101301     488.3345
     279391.271653      492566.821033     197.2656
     256107.948091      516014.338348     292.6833
     293938.064948      524196.611022     517.2502
     266804.255996      451528.232040      29.3424
     305304.372669      475558.570061     309.6960
     296824.551090      523681.420699     518.1631
     258585.440906      450584.755586      21.9465
     292133.858706      474868.617146     347.2093
     265526.156992      449709.899612      25.0047
     285170.597212      481454.705747     246.4930
     310110.654036      449550.067251     307.1934
     247308.111452      524775.573602    1110.8978
     265356.238513      514885.566496     234.9144
     247945.509842      512411.564419     580.7720
     270178.792468      453938.560606      25.7697
     275875.286636      515770.706613     251.8420
     290331.698616      463796.552603     369.0974
     239720.497000      531422.020000    1743.3877
     265822.175889      449646.536098      26.4421
     306999.305250      473634.794991     274.3646
     283733.057258      490151.254950     320.6585
     313794.312123      482646.824404     185.4456
     263040.020559      453886.720019      26.1548
     247622.750218      453921.126570      11.6513
     305469.396624      531219.810042     480.0824
     285785.425330      493897.745710     360.7107
     247675.893114      449691.802046      12.4282
     270579.627080      525157.438310     308.4027
     245283.375476      484705.086498     747.9544
     311541.219728      481831.449344     255.5660
     250743.811257      511557.170221     335.9316
     258806.958806      449664.035436      18.1942
     280105.133467      475868.171261      40.2108
     264355.035648      450383.085534      25.0631
     287712.097831      464982.746617     346.5963
     311811.147159      475260.818609     178.4042
     311952.171266      492140.564004     284.0514
     291636.687864      477261.757722     360.0034
     295844.948167      525533.466525     504.2440
     257574.255847      484070.455956     188.0379
     294536.030726      468386.816130     359.4314
     304489.545589      502548.565771     336.1032
     303700.646565      463750.042977     377.7486
     235555.216780      494522.948399    1721.6909
     256214.925194      452549.078974      35.0478
     267107.049994      526972.878836     223.0417
     266026.982909      450776.547438      23.7675
     265594.904479      449773.442521      25.0782
     301197.970906      505308.914788     416.4160
     314280.573068      513937.800385     207.5730
     311256.801089      518077.232236     352.0130
     285364.469535      453636.239627     540.5013
     315567.017807      478284.844664      44.9607
     274704.032822      457488.897178     147.6687
     292043.261155      510135.241980     634.2143
     314138.897070      500928.939465     253.3101
     267212.893860      519893.694530     267.8601
     286778.675607      455651.320311     492.5882
     255906.287122      496421.863510     239.9617
